# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
28572 -5232.15 -6887.7 -6459.24 1578.43 -1329.65 -2384.55
28573 -5436.59 -7693.93 -6804.81 1357.47 -1690.27 -1945.15
28574 -5251.56 -8408.6 -7066.67 894.924 -1697.18 -1154.64
28575 -4804.83 -8849.06 -7192.82 225.261 -1329.36 -324.419
28576 -4331.16 -8920.9 -7188.59 -568.713 -663.371 204.992
28577 -4063.18 -8637.62 -7123.8 -1359.63 156.412 196.028
28578 -4124.54 -8071.32 -7079.37 -1998.26 957.795 -389.459
28579 -4483.76 -7317.01 -7100.46 -2364.73 1586.89 -1369.52
28580 -4988.39 -6521.23 -7200.51 -2420.1 1960.04 -2410.07
28581 -5453.23 -5904.47 -7385.23 -2221.15 2098.51 -3151.7
28582 -5743.89 -5691.96 -7650.54 -1890.63 2102.98 -3333.15
28583 -5812.55 -5983.18 -7955.65 -1559.79 2076.19 -2856.91
28584 -5687.58 -6679.81 -8202.93 -1313.73 2057.82 -1807.17
28585 -5449.85 -7528.55 -8256.16 -1165.42 2026.67 -443.034
28586 -5204.5 -8237.83 -8010.55 -1064.55 1950.49 865.366
28587 -5036.63 -8589.34 -7468.99 -932.522 1821.43 1766.83
28588 -4958.93 -8507.46 -6757.33 -699.429 1646.56 2062.56
28589 -4896.02 -8072.37 -6059.59 -318.556 1420.64 1762.35
28590 -4743.83 -7483.44 -5528.3 227.612 1124.55 1045.29
28591 -4471.54 -6988.62 -5229.79 905.425 748.703 173.678
28592 -4173.71 -6810.6 -5141.19 1606.46 310.377 -587.973
28593 -4011.21 -7086.31 -5182.48 2162.55 -148.661 -1036.87
28594 -4077.33 -7813.43 -5253.05 2414.11 -565.798 -1088.25
28595 -4299.98 -8814.21 -5252.38 2292.16 -858.508 -800.887
28596 -4474.96 -9763.54 -5091.27 1855.16 -940.291 -346.838
28597 -4399.58 -10313.4 -4709.84 1262.23 -754.79 55.8294
28598 -4000.43 -10257 -4112.19 713.123 -302.954 207.846
28599 -3374.98 -9603.79 -3386.2 385.197 352.165 -16.7433
28600 -2732.82 -8523.1 -2666.37 380.457 1099.86 -629.373
28601 -2296.98 -7240.29 -2066.39 688.174 1800.28 -1515.85
28602 -2233.47 -5984.79 -1649.14 1180.33 2307.53 -2472.74
28603 -2611.1 -4973.31 -1445.42 1661.99 2510.98 -3279.01
28604 -3368.32 -4358.47 -1475.28 1955.55 2383.09 -3764.94
28605 -4304.22 -4153.95 -1730.36 1971.58 1995.22 -3845.27
28606 -5135.67 -4215.88 -2128.55 1735.83 1486.71 -3518.21
28607 -5612.55 -4326.68 -2503.19 1366.78 1015.42 -2859.7
28608 -5637.04 -4323.29 -2679.93 1016.54 715.401 -2017
28609 -5314.18 -4169.75 -2584.14 807.142 657.599 -1187.4
28610 -4896.93 -3935.03 -2279.13 789.674 817.409 -571.641
28611 -4658.57 -3721.05 -1917.74 939.23 1076.13 -311.58
28612 -4773.52 -3607.55 -1669.98 1182.16 1271 -441.016
28613 -5260.69 -3642.19 -1672.73 1430.33 1274.03 -873.799
28614 -5994.83 -3863.2 -2001.11 1605.9 1057.51 -1431.26
28615 -6763.06 -4327.77 -2641 1657.88 708.161 -1899.24
28616 -7341.46 -5102.61 -3471.8 1574.34 384.696 -2094.39
28617 -7570.53 -6199.42 -4282.84 1378.98 242.133 -1919.79
28618 -7414.69 -7505.06 -4836.76 1109.9 365.324 -1393.97
28619 -6984.71 -8788.99 -4962.31 800.781 749.925 -649.064
28620 -6493.18 -9794.47 -4645.1 479.552 1321.55 98.7521
28621 -6149.95 -10339.7 -4061.09 183.854 1964.31 610.207
28622 -6054.14 -10353 -3501.76 -23.1728 2551.98 708.269
28623 -6166.19 -9856.34 -3226.43 -67.1395 2985.39 352.441
28624 -6373.1 -8965.7 -3346.21 89.7716 3227.3 -338.524
28625 -6577.76 -7907.45 -3810.35 406.25 3309.24 -1128.6
28626 -6745.41 -6977.52 -4475.71 763.351 3298.59 -1749.46
28627 -6882.36 -6419.95 -5180.35 1013.12 3248.92 -1992.47
28628 -6984.76 -6300.15 -5772.95 1043.73 3167.95 -1778.54
28629 -7023.86 -6479.58 -6125.28 824.51 3024.26 -1190.28
28630 -6963.03 -6698.18 -6164.82 413.097 2788.32 -453.923
28631 -6770.86 -6691.13 -5912.89 -66.1018 2475.53 133.977
28632 -6426.22 -6281.68 -5478.57 -463.525 2151.99 315.567
28633 -5936.62 -5434.99 -5001.69 -663.728 1895.38 -26.9834
28634 -5366.59 -4274 -4599.54 -637.431 1740.15 -828.176
28635 -4843.33 -3046.15 -4345.06 -451.731 1652.08 -1876.61
28636 -4525.26 -2043.88 -4269.84 -233.735 1554.13 -2908.76
28637 -4538.45 -1506.23 -4376.42 -115.87 1382.46 -3705.42
28638 -4900.2 -1537.63 -4654.17 -191.266 1124.51 -4148.4
28639 -5480.78 -2068.72 -5071.64 -482.958 820.138 -4223.78
28640 -6046.14 -2879.02 -5544.81 -924.329 544.724 -3990.6
28641 -6367.31 -3681.22 -5927.55 -1366.28 390.153 -3553.52
28642 -6328.62 -4236.24 -6055.21 -1627.66 432.984 -3051.04
28643 -5964.18 -4434.88 -5825.38 -1572.05 694.365 -2633.53
28644 -5426.68 -4305.73 -5272.41 -1163.09 1130.24 -2407.26
28645 -4922.28 -3974.71 -4566.79 -466.238 1650.54 -2382.8
28646 -4649.81 -3623.61 -3922.16 383.416 2146.89 -2476.67
28647 -4754.39 -3453.47 -3505.9 1213.15 2523.83 -2559.94
28648 -5276.47 -3626.06 -3409.44 1852.91 2730.78 -2510.61
28649 -6105.31 -4193.03 -3644.02 2192.67 2778.66 -2246.39
28650 -6981.98 -5060.63 -4124.63 2226.19 2723.16 -1739.09
28651 -7595.02 -6035.88 -4672.15 2051.02 2627.46 -1018.25
28652 -7732.3 -6926.81 -5076.5 1818.64 2533.85 -168.612
28653 -7384.99 -7601.98 -5193.77 1663.87 2457.28 686.063
28654 -6737.65 -7976.88 -5009.29 1655.1 2397.2 1406.77
28655 -6065.17 -7986.95 -4632.5 1785.33 2349.38 1863.64
28656 -5609.66 -7610.9 -4248.5 1994.03 2307.85 1968.04
28657 -5486.45 -6922.71 -4046.36 2199.11 2264.66 1705.99
28658 -5650.21 -6109.03 -4148.2 2319.87 2215.77 1150.33
28659 -5932.94 -5411.15 -4571.51 2287.19 2163.24 441.123
28660 -6132.82 -5013.19 -5239.7 2051.53 2099.12 -256.901
28661 -6107.7 -4949.83 -6011.86 1600.18 1981.55 -799.174
28662 -5831.94 -5094.78 -6714.94 980.762 1738.32 -1098.03
28663 -5394.76 -5225.42 -7189.38 302.691 1316.8 -1153.23
28664 -4937.68 -5125.52 -7354.24 -305.156 745.811 -1066.14
28665 -4555.87 -4672.77 -7256.29 -753.283 153.761 -1014.1
28666 -4230.25 -3880.97 -7045.7 -1019.23 -283.978 -1177.1
28667 -3858.99 -2887.82 -6866.82 -1128.5 -438.179 -1654.32
28668 -3374.76 -1891.67 -6751.41 -1122.09 -292.581 -2413.51
28669 -2844.3 -1088.07 -6623.73 -1045.25 51.5379 -3294.86
28670 -2442.09 -638.801 -6415.59 -954.113 419.396 -4061.16
28671 -2311.07 -639.448 -6163.64 -906.193 629.885 -4479.35
28672 -2451.48 -1091.48 -5986.76 -930.142 566.422 -4410.02
28673 -2737.88 -1898.21 -5973.99 -1003.6 230.571 -3866.48
28674 -3017.9 -2891.3 -6103.21 -1065.98 -242.613 -3007.8
28675 -3182.8 -3874.89 -6257.14 -1056.05 -627.349 -2072.6
28676 -3166.13 -4663.97 -6299.91 -940.62 -704.617 -1294.16
28677 -2935.07 -5111.93 -6152.03 -713.186 -368.826 -830.828
28678 -2527.35 -5142.65 -5832.15 -375.714 319.16 -724.291
28679 -2082.37 -4797.72 -5449.54 70.8685 1168.72 -895.258
28680 -1809.13 -4274.36 -5143.76 611.508 1953.94 -1181.5
28681 -1894.41 -3884.91 -5030.6 1195.03 2499.04 -1401.93
28682 -2409.04 -3923.46 -5195.91 1730.21 2730.85 -1424.63
28683 -3272.39 -4514.49 -5697.65 2110.93 2692.7 -1203.43
28684 -4287.06 -5536.16 -6522.21 2270.48 2506.04 -771.525
28685 -5210.75 -6672.28 -7522.37 2226.42 2298.21 -211.622
28686 -5838.31 -7559.36 -8427.59 2068.62 2148.52 366.201
28687 -6059.32 -7933.32 -8964.82 1901.89 2079.16 832.949
28688 -5874.49 -7705.55 -9007.03 1798.87 2071.72 1060.75
28689 -5394.31 -6960.25 -8620.73 1790.79 2086.91 961.749
28690 -4831.97 -5897.07 -7995.8 1869.67 2086.9 530.703
28691 -4462.51 -4764.45 -7352.58 1978.59 2049.62 -133.065
28692 -4511.13 -3813.36 -6891.17 2011.52 1961.45 -838.386
28693 -5011.67 -3254.78 -6753.06 1852.66 1791.33 -1359.8
28694 -5759.84 -3206.63 -6958.92 1441.24 1483.3 -1531.72
28695 -6417.58 -3653.19 -7362.69 821.582 993.742 -1328.97
28696 -6691.24 -4436.26 -7701.9 140.395 345.158 -876.06
28697 -6452.96 -5281.65 -7736.54 -413.988 -359.592 -374.841
28698 -5751.77 -5856.36 -7375.08 -694.035 -972.836 -12.1209
28699 -4757.46 -5859.29 -6713.78 -653.15 -1353.59 85.6478
28700 -3690.41 -5138.74 -5976.06 -358.066 -1403.01 -141.874
28701 -2761.64 -3790.18 -5395.84 46.685 -1084.52 -677.918
28702 -2111.25 -2169.12 -5109.96 402.798 -440.073 -1403.16
28703 -1765.92 -777.861 -5119.62 598.549 399.271 -2109.58
28704 -1652.68 -66.8387 -5338.88 598.568 1231.64 -2579.84
28705 -1668.86 -258.158 -5682.78 438.904 1841.7 -2679.64
28706 -1759.05 -1265.16 -6111.83 203.914 2080.19 -2402.02
28707 -1937.91 -2735.36 -6596.91 -3.97208 1928.35 -1850.55
28708 -2238.85 -4202.57 -7076.35 -102.764 1508.66 -1190.41
28709 -2640.65 -5264.59 -7481.42 -68.2666 1034.11 -598.629
28710 -3045.17 -5697.33 -7793.76 58.7036 722.573 -221.349
28711 -3329.62 -5483.37 -8047.86 206.072 714.208 -138.069
28712 -3435.82 -4788.79 -8267.35 316.003 1024.78 -341.08
28713 -3432.87 -3920.25 -8418.91 361.485 1548.08 -740.742
28714 -3500.61 -3256.03 -8454.23 331.34 2092.62 -1191.23
28715 -3843.11 -3133.96 -8390.82 214.861 2443.55 -1526.54
28716 -4588.54 -3724.01 -8327.38 5.2053 2442.83 -1608.39
28717 -5724.93 -4963.7 -8380.66 -281.689 2058.42 -1377.93
28718 -7093.46 -6584.82 -8619.35 -598.803 1402.45 -881.892
28719 -8438.05 -8192.87 -9030.87 -885.643 682.768 -255.057
28720 -9481.84 -9367.13 -9511.91 -1091.45 115 326.122
28721 -10011.3 -9776.7 -9895.27 -1181.09 -161.198 693.598
28722 -9951.87 -9282.22 -10024.7 -1132.85 -129.22 726.326
28723 -9402.79 -7996.17 -9832.56 -945.795 111.525 388.149
28724 -8594.41 -6272.76 -9366.87 -654.184 396.867 -241.728
28725 -7791.5 -4599.33 -8764.2 -332.591 570.754 -982.212
28726 -7209.37 -3427.68 -8203.14 -80.177 547.843 -1616.16
28727 -6962.83 -3023.81 -7856.81 13.9286 338.789 -1977.35
28728 -7046.91 -3393.36 -7825.31 -88.5046 28.6951 -2002.01
28729 -7342.26 -4302.29 -8056.8 -349.875 -275.762 -1720.21
28730 -7635.87 -5376.6 -8330.19 -665.755 -497.717 -1224.88
28731 -7672.38 -6233.66 -8358.72 -908.458 -610.075 -650.833
28732 -7250.1 -6595.01 -7956.69 -979.774 -619.752 -153.635
28733 -6329.91 -6350.58 -7147.53 -848.002 -539.117 135.216
28734 -5084.83 -5578.83 -6128.81 -560.977 -369.418 157.459
28735 -3848.11 -4528.15 -5146.25 -231.74 -108.139 -47.3833
28736 -2977.6 -3540.11 -4389.88 5.97357 229.151 -354.306
28737 -2711.61 -2932.54 -3958.48 52.8832 593.927 -597.241
28738 -3085.46 -2892.74 -3851.89 -117.146 912.229 -631.011
28739 -3937.7 -3427.26 -3970.12 -449.124 1113.56 -387.441
28740 -4994.04 -4375.95 -4145.04 -824.489 1167.03 94.9195
28741 -5974.78 -5464.5 -4218.23 -1103.68 1106.01 681.741
28742 -6666.78 -6372.99 -4124.44 -1186.68 1027.23 1192.62
28743 -6954.44 -6799.51 -3929.1 -1057.62 1053.75 1473.1
28744 -6843 -6547.16 -3798.91 -780.195 1273.37 1445.29
28745 -6468.51 -5629.1 -3918.99 -447.728 1686.69 1110.85
28746 -6047.16 -4297.57 -4391.99 -137.605 2198.38 537.103
28747 -5771.23 -2959.25 -5171.28 96.325 2653.04 -150.733
28748 -5726.15 -2030.24 -6075.9 210.234 2893.37 -791.528
28749 -5887.41 -1797.87 -6883.58 173.576 2815 -1237.62
28750 -6180.17 -2336.21 -7440.66 -11.0126 2405.39 -1408.41
28751 -6543.76 -3489.63 -7709.43 -300.754 1751.96 -1317.12
28752 -6952.64 -4919.78 -7728.15 -633.9 1002.87 -1060.05
28753 -7376.53 -6206.9 -7544.55 -956.342 305.552 -779.719
28754 -7738.53 -6987.62 -7212.37 -1227.69 -229.198 -619.046
28755 -7928.4 -7074.26 -6824.87 -1416.52 -538.6 -667.427
28756 -7860.17 -6497.96 -6502.91 -1505.75 -614.785 -918.225
28757 -7527.05 -5469.79 -6333.99 -1510.41 -504.156 -1267.92
28758 -7025.14 -4306.94 -6321.72 -1491.2 -297.088 -1563.38
28759 -6531.9 -3360.34 -6388.13 -1539.71 -103.619 -1669.2
28760 -6233.34 -2935.27 -6424.23 -1733.22 -12.5936 -1520.58
28761 -6239.5 -3196.19 -6349.93 -2079.66 -56.7116 -1135.7
28762 -6548.56 -4091.53 -6149.75 -2483.53 -207.562 -589.375
28763 -7048.79 -5345.47 -5867.84 -2767.99 -399.527 27.8287
28764 -7544.76 -6527.13 -5570.78 -2759.35 -557.696 633.24
28765 -7813.71 -7181.83 -5304.02 -2381.72 -615.398 1149.32
28766 -7696.22 -6995.62 -5073.48 -1697.5 -527.029 1494.22
28767 -7172.5 -5941.62 -4859.36 -872.171 -280.189 1594.72
28768 -6369.89 -4335.42 -4640.7 -99.8459 92.2299 1421.87
28769 -5497.29 -2738.82 -4404.57 461.232 507.852 1018.17
28770 -4759.49 -1737.13 -4152.34 721.759 854.098 490.789
28771 -4305.94 -1698.26 -3912.28 677.656 1034.26 -29.4565
28772 -4220.52 -2636.62 -3739.52 415.929 1009.23 -438.29
28773 -4519.86 -4233.29 -3681.59 89.7893 811.177 -680.945
28774 -5132.2 -5980.54 -3721.17 -141.946 531.239 -746.206
28775 -5874.72 -7371.77 -3753.69 -177.958 279.97 -663.236
28776 -6500.96 -8066.2 -3653.71 -5.53373 131.924 -507.191
28777 -6812.38 -7976.01 -3380.23 308.925 99.8277 -391.732
28778 -6749.74 -7248.53 -3016.46 647.221 152.147 -430.136
28779 -6430.66 -6171.33 -2706.09 873.23 245.595 -679.686
28780 -6120.76 -5069.38 -2553.89 878.031 340.666 -1104.08
28781 -6107.73 -4231.85 -2579.05 622.109 399.639 -1575.05
28782 -6545.35 -3854.74 -2742.7 153.736 388.689 -1915.83
28783 -7370.93 -3985.69 -2999.96 -406.746 295.708 -1967.96
28784 -8343.57 -4509.48 -3321.4 -909.088 147.736 -1651.75
28785 -9169.2 -5198.28 -3674.06 -1222.39 3.10274 -998.397
28786 -9623.81 -5802.32 -4004.82 -1270.47 -79.9127 -148.582
28787 -9612.12 -6121.86 -4268.38 -1046.5 -68.886 679.936
28788 -9170.35 -6041.16 -4472.39 -611.509 39.2185 1258.86
28789 -8434.91 -5547.78 -4685.31 -76.984 218.508 1436.09
28790 -7589.34 -4757.37 -4987.28 424.107 406.736 1197.39
28791 -6798.02 -3912.4 -5395.46 763.968 510.62 667.704
28792 -6149.1 -3314.61 -5825.21 842.762 449.002 58.2274
28793 -5634.12 -3217.44 -6138.54 619.145 213.398 -414.521
28794 -5191.86 -3743.8 -6243.33 141.836 -108.214 -607.156
28795 -4785.8 -4857.19 -6148.62 -446.495 -373.834 -497.681
28796 -4430.31 -6362.55 -5935.64 -950.841 -463.274 -181.793
28797 -4164.87 -7936.43 -5700.18 -1197.02 -333.739 172.25
28798 -4015.56 -9199.79 -5518.77 -1098.38 -22.1185 385.912
28799 -3966.7 -9833.2 -5450.21 -680.395 389.07 331.217
28800 -3954.74 -9687.09 -5540.31 -59.6422 808.837 -17.8994
28801 -3895.58 -8831.02 -5789.66 600.588 1163.35 -566.516
28802 -3734.1 -7536.1 -6118.66 1137.32 1410.36 -1135.07
28803 -3483.46 -6209.63 -6389.5 1432.63 1550.24 -1538.01
28804 -3224.63 -5283.82 -6490.01 1448.01 1631.32 -1660.86
28805 -3073.7 -5061.28 -6415.29 1232.34 1731.91 -1492.75
28806 -3143.26 -5585.18 -6274.01 897.745 1915 -1103.7
28807 -3508.11 -6618.99 -6211.55 580.036 2178.61 -594.932
28808 -4163.56 -7745.72 -6306.86 398.555 2439.82 -61.7486
28809 -4989.25 -8519.66 -6521.32 420.386 2577.85 415.765
28810 -5762.85 -8604.39 -6738.35 635.466 2518.75 766.89
28811 -6236.92 -7874.06 -6848.32 954.401 2293.92 935.31
28812 -6241.65 -6469.16 -6797.7 1235.11 2009.07 901.466
28813 -5764.4 -4773.94 -6570.35 1332.33 1759.18 699.606
28814 -4968.38 -3296.91 -6152.46 1145.07 1574.85 404.686
28815 -4137.31 -2487.66 -5533.69 638.842 1425.39 100.734
28816 -3567.13 -2575.25 -4750.93 -143.794 1256.5 -152.45
28817 -3450.42 -3496.52 -3921.42 -1076.21 1032.07 -335.038
28818 -3797.52 -4931.19 -3204.2 -1956.85 763.307 -457.64
28819 -4426.09 -6409.01 -2708.43 -2557.56 516.888 -541.885
28820 -5030.53 -7457.17 -2444.18 -2709.58 394.144 -605.529
28821 -5308.9 -7752.46 -2363.16 -2382.12 479.217 -660.099
28822 -5092.38 -7226.45 -2433.39 -1700.2 780.398 -716.425
28823 -4415.32 -6064.22 -2649.3 -896.634 1204.05 -784.145
28824 -3505.93 -4610.07 -2970.54 -225.386 1589.24 -860.355
28825 -2699.92 -3250.13 -3287.62 130.826 1788.12 -915.279
28826 -2286.03 -2309.79 -3475.37 124.533 1744.59 -896.954
28827 -2355.68 -1973.95 -3487.87 -147.912 1521.37 -756.037
28828 -2760.67 -2247.47 -3405.71 -491.989 1255.27 -472.216
28829 -3205.78 -2969.92 -3392.62 -687.886 1074.31 -66.8437
28830 -3406.3 -3867.23 -3595.46 -569.175 1036.3 403.135
28831 -3218.03 -4611.92 -4068.61 -84.9209 1125.29 863.429
28832 -2676.04 -4899.3 -4761.99 675.766 1286.83 1240.15
28833 -1948.42 -4555.3 -5548.29 1509.21 1461.63 1474.8
28834 -1257.75 -3636.16 -6255.19 2166.17 1596.37 1536.62
28835 -789.567 -2436.62 -6697.78 2439.67 1637.68 1425.53
28836 -595.628 -1379.55 -6721 2237.57 1539.49 1168.58
28837 -562.31 -850.908 -6259.17 1606.44 1293.82 813.971
28838 -496.586 -1066.82 -5393.46 711.322 948.098 428.878
28839 -272.145 -2014.69 -4363.27 -208.413 589.421 100.679
28840 71.3465 -3463.82 -3478.97 -910.705 313.319 -76.0386
28841 347.718 -5035.57 -2963.78 -1239.47 193.663 -39.8779
28842 344.965 -6317.88 -2846.61 -1179.28 257.977 184.101
28843 -41.3809 -6991.32 -2993.5 -844.971 475.505 464.156
28844 -748.313 -6924.85 -3220.31 -427.058 763.963 611.367
28845 -1577.88 -6212.45 -3378.61 -122.447 1019.35 474.829
28846 -2287.85 -5136.5 -3380.02 -64.4669 1156.8 24.2433
28847 -2701.08 -4071.24 -3203.46 -271.26 1144.67 -624.145
28848 -2788.35 -3358.21 -2905.77 -643.757 1018.13 -1250.03
28849 -2682.1 -3189.3 -2609.61 -1026.35 875.121 -1623.4
28850 -2618.26 -3552.91 -2465.76 -1288.04 831.87 -1595.52
28851 -2832.77 -4272.93 -2601.97 -1365.01 947.461 -1143.09
28852 -3448.55 -5095.92 -3056.21 -1246.44 1189.29 -376.898
28853 -4398.39 -5767.82 -3753.05 -938.063 1459.48 483.423
28854 -5421.98 -6085.12 -4534.76 -454.408 1645.52 1174.88
28855 -6161.02 -5937.82 -5214.17 149.043 1662.44 1479.44
28856 -6335.5 -5348.97 -5635.94 745.724 1474.17 1315.06
28857 -5893.81 -4484.1 -5730.05 1156.33 1098.45 793.087
28858 -5025.75 -3611.14 -5526.35 1221.63 607.99 186.801
28859 -4045.32 -3016.02 -5126.41 891.889 115.499 -195.686
28860 -3242.3 -2904.47 -4663.66 275.087 -270.83 -161.329
28861 -2783.35 -3327.46 -4271.21 -388.802 -497.129 288.945
28862 -2684.48 -4156.63 -4053.86 -819.129 -578.269 984.902
28863 -2833.87 -5116.37 -4054.24 -800.751 -565.99 1677.82
28864 -3044.28 -5865.37 -4237.63 -263.494 -499.873 2146.55
28865 -3126.65 -6107.06 -4522.56 685.949 -387.247 2277.27
28866 -2961.91 -5695.06 -4826.39 1782.8 -229.052 2087.49
28867 -2543.44 -4699.98 -5076.8 2676.91 -57.0068 1687.65
28868 -1976.32 -3405.84 -5196.55 3056.89 58.1867 1213.57
28869 -1444.4 -2222.47 -5103.42 2781.52 44.1574 773.913
28870 -1141.95 -1532.64 -4739.88 1946.24 -110.648 424.091
28871 -1180.03 -1536.73 -4118.06 839.339 -329.06 165.614
28872 -1520.45 -2176.75 -3336.27 -183.815 -490.437 -33.5214
28873 -1998.02 -3182.44 -2545.08 -845.937 -506.185 -208.186
28874 -2430.98 -4205.55 -1902.39 -1052.81 -360.206 -366.526
28875 -2722.19 -4951.95 -1539.57 -913.28 -98.8193 -483.712
28876 -2874.48 -5258.25 -1519.62 -664.298 204.078 -537.579
28877 -2956.2 -5122.46 -1801.83 -551.746 478.752 -549.188
28878 -3047 -4687.49 -2249.18 -741.112 667.593 -579.171
28879 -3178.81 -4181.73 -2683.59 -1278 727.508 -684.876
28880 -3311.48 -3839.65 -2963.05 -2088.16 653.035 -876.651
28881 -3355.02 -3831.1 -3035.08 -3004.39 497.96 -1104.24
28882 -3218.68 -4211.15 -2942.58 -3810.16 354.996 -1279.84
28883 -2864.69 -4899.09 -2798.82 -4299.89 303.091 -1322.18
28884 -2351.89 -5693.62 -2752.07 -4346.28 370.098 -1194.9
28885 -1838.33 -6327.59 -2941.92 -3944.05 539.488 -918.25
28886 -1526.32 -6559.45 -3451.73 -3199.58 780.311 -552.74
28887 -1571.92 -6263.73 -4279.86 -2276.64 1060.93 -172.743
28888 -1995.52 -5476.41 -5345.63 -1341.36 1337.04 147.42
28889 -2640.17 -4384.27 -6504.83 -527.083 1538.61 335.954
28890 -3221.71 -3272.6 -7558.29 86.2009 1584.58 345.646
28891 -3475.07 -2447.39 -8296.94 484.225 1433.63 198.849
28892 -3319.8 -2138.75 -8593.64 714.239 1136.75 14.2621
28893 -2914.46 -2414.34 -8465.39 855.516 835.262 -35.648
28894 -2542.14 -3150.05 -8048.99 974.401 681.138 171.604
28895 -2438.22 -4077.06 -7526.86 1091.74 733.688 622.801
28896 -2697.19 -4876.08 -7064.87 1189.05 920.353 1175.29
28897 -3270.32 -5277.6 -6770.21 1250.9 1096.37 1635.59
28898 -4004.73 -5144.65 -6650.81 1299.09 1145.11 1846.56
28899 -4689.45 -4518.35 -6593.07 1370.58 1033.02 1742.63
28900 -5114.14 -3593.74 -6389.41 1458.46 795.547 1360.39
28901 -5143.13 -2639.83 -5830.87 1481.81 492.246 811.305
28902 -4771.55 -1911.74 -4826.43 1320.39 183.211 241.395
28903 -4117.4 -1584.9 -3479.87 894.393 -65.6476 -205.539
28904 -3354.14 -1716.35 -2072.71 229.339 -186.656 -428.282
28905 -2636.26 -2234.65 -957.963 -535.24 -142.571 -413.69
28906 -2050.19 -2951.76 -402.064 -1190.1 45.8522 -253.063
28907 -1612.78 -3598.56 -455.754 -1529.06 303.511 -94.8795
28908 -1310.3 -3896.81 -938.805 -1428.89 538.188 -52.3799
28909 -1131.92 -3656.31 -1564.15 -905.248 687.852 -136.145
28910 -1066.53 -2854.35 -2115.69 -117.102 738.791 -268.716
28911 -1063.03 -1657.21 -2535.38 687.995 708.126 -358.565
28912 -1013.85 -380.464 -2875.23 1264.67 615.907 -355.631
28913 -809.704 602.326 -3204.03 1460.34 479.76 -249.63
28914 -430.715 981.57 -3561.51 1271.31 335.789 -43.4227
28915 21.296 625.246 -3959.76 837.956 254.786 249.334
28916 393.469 -361.939 -4383.88 379.02 313.316 585.578
28917 573.205 -1671.9 -4795.71 88.5652 540.338 899.978
28918 521.308 -2910.9 -5161.29 58.9825 889.134 1143.97
28919 249.797 -3744.36 -5489.96 272.279 1258.17 1314.86
28920 -204.62 -4009.36 -5834.59 636.422 1544.76 1442.46
28921 -775.854 -3757.15 -6245.98 1020.85 1688.62 1546.63
28922 -1356.17 -3214.62 -6732.45 1281.52 1673.89 1601.1
28923 -1814.8 -2677.42 -7251.35 1297.02 1508.78 1534.67
28924 -2044.42 -2389.43 -7723.26 1022.5 1218.73 1280.6
28925 -2002.67 -2468.08 -8052.59 525.534 861.098 846.191
28926 -1727.58 -2899.58 -8152.08 -36.0614 535.249 337.566
28927 -1331.95 -3575.17 -7984.11 -487.072 357.333 -91.624
28928 -982.572 -4322.06 -7601.32 -708.029 404.019 -320.856
28929 -855.641 -4925.03 -7136.72 -663.886 664.185 -312.218
28930 -1074.28 -5167.92 -6742.44 -392.007 1035.96 -113.639
28931 -1662.07 -4913.91 -6531.22 22.0524 1371.34 157.479
28932 -2526.17 -4182.41 -6554.61 464.47 1539.05 339.846
28933 -3462.16 -3162.7 -6784.98 812.373 1467.45 278.432
28934 -4197.45 -2155.85 -7086.86 957.589 1158.88 -92.564
28935 -4487.34 -1477.22 -7224.73 845.201 683.831 -682.718
28936 -4237.61 -1349.75 -6955.46 516.269 162.243 -1264.04
28937 -3579.38 -1819.59 -6178.55 106.998 -262.191 -1578.54
28938 -2816.85 -2735.32 -5022.49 -210.613 -467.699 -1469.19
28939 -2266.73 -3815.38 -3780.21 -314.764 -415.8 -956.26
28940 -2107.93 -4774.37 -2751.96 -192.022 -185.912 -215.983
28941 -2337.6 -5418.5 -2114.25 75.0344 63.1409 514.606
28942 -2819.96 -5674.63 -1875.91 376.793 190.779 1035.74
28943 -3351.12 -5571.99 -1912.03 633.785 154.711 1234.4
28944 -3718.59 -5210.86 -2042.38 799.613 17.8694 1081.23
28945 -3765.19 -4728.19 -2113.51 835.623 -111.549 615.18
28946 -3441.25 -4264.15 -2059.67 706.673 -157.726 -55.1542
28947 -2812.69 -3941.81 -1921.69 409.785 -121.406 -754.406
28948 -2026.5 -3864.4 -1816.89 0.900942 -64.5429 -1292.32
28949 -1262.4 -4102.62 -1883.81 -411.698 -52.6479 -1554.03
28950 -680.253 -4648.05 -2221.22 -705.13 -101.233 -1555.08
28951 -376.185 -5365.41 -2836.19 -787.276 -163.832 -1403.47
28952 -375.109 -6002.01 -3621.24 -626.062 -164.864 -1208.35
28953 -662.512 -6275.95 -4397.17 -257.774 -45.9115 -1027
28954 -1211.96 -6002.35 -5019.75 220.852 203.396 -890.052
28955 -1966.01 -5191.61 -5466.3 672.668 535.281 -846.174
28956 -2790.79 -4067.27 -5809.99 954.513 840.084 -950.463
28957 -3485.25 -2997.74 -6110.74 960.349 967.281 -1204.1
28958 -3877.97 -2363.8 -6353.37 659.781 787.948 -1522.58
28959 -3945.02 -2403.01 -6493.6 120.179 280.444 -1780.47
28960 -3841.41 -3090.04 -6527.88 -505.747 -420.441 -1892.09
28961 -3811.15 -4123.38 -6498.99 -1032.84 -1061.72 -1848.84
